timestamp,target_left,target_right,rpm_left,rpm_right,pwm_left,pwm_right,cs_left,cs_right
0.0,0.0,0.0,0.0,0.0,3.674646640559158,-1.3135057116585946,0.0011873658253713855,-0.0005175051664180095
0.02560512102420484,0.21041898210269558,0.22809814098566786,0.0,0.0,8.313908120466836,6.222285083125054,-0.00010848321169427077,-9.488443142775175e-06
0.05121024204840968,0.4208321413263575,0.4561865939795913,0.0,0.0,-19.233029558780032,-4.93068164369206,0.0024490169533560903,-0.00026569072758678093
0.07681536307261452,0.6312336549530875,0.6842556714015031,0.7311890601730087,0.0,-5.987127694996457,3.480565831784732,0.002392649401425117,-0.00014253943889008396
0.10242048409681936,0.8416177005872532,0.9122956864940732,1.0839304815240571,0.3629391102768566,4.577366255495982,1.0770883803986178,0.0006476346158633771,-0.0007162593314992039
0.1280256051210242,1.0519784563166104,1.1402969537343326,-0.6661010981621142,0.5089315755590231,5.871769929481942,-11.520464472367465,0.0007929596543186329,4.580396399658879e-06
0.15363072614522905,1.2623101008734108,1.3682497892450471,0.6734873168491129,1.0574220789972513,5.547740317638698,8.012911136704533,0.00023475752898956324,0.0010369171920109684
0.1792358471694339,1.4726068137954949,1.5961445112060189,0.6824696397967369,0.3824037818892464,11.8929868398845,12.331620623351194,0.002350607541793377,-0.000736617041920441
0.20484096819363873,1.6828627755873562,1.8239714402653004,0.8961431347652505,0.8356699438497946,13.356343257236588,10.714051015817237,0.002413923803020575,0.0021909772018904186
0.23044608921784357,1.8930721678811882,2.0517208999503076,0.450911861074478,1.1971370902540996,18.11651901028434,26.38358216914161,0.002293974660153971,0.003934248259206231
0.2560512102420484,2.10322917359789,2.2793832170788058,2.0117583022748917,1.7119811429965226,17.20608107903083,8.178245395302627,0.002926837532405401,0.003270926149140389
0.2816563312662532,2.3133279771080444,2.506948722169758,1.7364142921778305,1.8280784705550943,23.607513881315164,8.521580648238974,0.003890255667060207,0.0017477284557827768
0.3072614522904581,2.52336276439285,2.734407749854015,2.0395162513017326,1.2048099454026322,24.739149996229024,35.33664064640239,0.0037977088372781005,0.005237397975439253
0.33286657331466296,2.733327723205014,2.9617506392848347,2.2989921439702465,2.070206273198979,15.413283104778717,2.321323662007206,0.004325017138020135,0.001493779249661798
0.3584716943388678,2.943217043229592,3.188967734548204,2.726691739041063,3.2501210626320356,35.53257310179102,9.746635421768818,0.005227080033362362,0.00499891314244039
0.3840768153630726,3.153024916244773,3.416049385072953,2.4173289861431617,2.9243033612197573,29.35842993044001,20.690079435643277,0.004554228235613863,0.003171401415227311
0.40968193638727746,3.3627455362826137,3.6429859460406453,2.6552086911127692,3.5819155638271765,8.74421863675771,29.467639244436782,0.004344940926887238,0.006291383830497007
0.4352870574114823,3.572373099789703,3.8697677787952207,2.9331782649647957,3.576306066613592,21.787898809521444,28.69719612410506,0.004672077072570443,0.006046920950478193
0.46089217843568714,3.7819018057877636,4.096385251252373,3.4413827573637037,3.928269452077217,0.4833276097826662,10.083119269737741,0.005250627255044667,0.005733531561285082
0.48649729945989195,3.99132585603418,4.3228287383086625,3.3083637318203283,3.647866725615945,3.2146464633474174,37.89059589935891,0.0038258960532586888,0.008218929286696512
0.5121024204840968,4.200639455182452,4.5490886222503075,3.502974526162556,3.9046406177829986,16.008253972554655,27.386045782624727,0.003290554857194844,0.007862066154252514
0.5377075415083017,4.40983681094257,4.775155293161691,3.3515780881410446,4.002757582964075,13.294734768075394,15.68207391501623,0.00335673846457032,0.003556715959040564
0.5633126625325064,4.618912134241303,5.001019149333516,3.474185298910106,4.08451153353389,18.161131170463957,17.653091175132637,0.0047000070075762165,0.0073460320071294235
0.5889177835567113,4.827859639382397,5.2266705976706085,4.529770052787492,4.658178647626999,27.424236820877823,26.848820058683053,0.008014887478924667,0.0064174420904338616
0.6145229045809162,5.036673544206682,5.452100054099387,5.224248752331068,4.30495115655321,37.436270779530716,48.78373940993151,0.00960902386468743,0.010891426457824552
0.640128025605121,5.245348070252081,5.677297943974903,4.555893987187486,5.647315830677735,37.944259715991485,30.510970294885993,0.007866677790352815,0.010922121614928835
0.6657331466293259,5.453877442913515,5.902254702487514,4.961248825863762,4.633957167691012,31.401324584247295,50.9428886926561,0.00933375112202839,0.010919324472055963
0.6913382676535307,5.662255891602708,6.12696077506913,4.425009485793552,5.543457643132248,17.440085267392323,39.41567772613265,0.006497749219576498,0.008627733742088462
0.7169433886777355,5.870477649907863,6.351406617799024,4.876754402498411,6.15513940110611,23.778507036541715,19.134048366777904,0.006935472583338659,0.006824066209168487
0.7425485097019404,6.078536955753245,6.575582697809184,5.115082099343922,5.660663285564382,36.764518032838346,46.95301763126837,0.00996463535717396,0.009650713738545888
0.7681536307261452,6.2864280515586355,6.799479493689207,6.314941949578555,5.309527334379962,23.1709752423897,24.555883448246508,0.007824632787314906,0.008335573247009544
0.79375875175035,6.49414518439865,7.0230874958907,6.12087040848115,6.582110553606932,19.8015585463547,28.964319168351093,0.008656145109847227,0.008415219748205017
0.8193638727745549,6.701682606161945,7.246397207131178,5.390295175862474,6.487709863195338,38.4315842868513,38.98951672185957,0.009890627380351291,0.008528229293128336
0.8449689937987598,6.9090345737102865,7.4693991427974415,5.018034353007549,6.969059808917978,34.061546502706356,37.06264416446271,0.009042624509478247,0.011756425796993262
0.8705741148229647,7.1161953490374685,7.692083831348413,5.676974814003012,6.7701892415548635,33.471786347116115,47.39456351521462,0.008868570661453107,0.010909284235122616
0.8961792358471694,7.3231591994281136,7.914441814717426,6.583087900992916,7.851115098901523,47.71381535366406,44.58942840022536,0.012225416740374714,0.013224581910806082
