pwm_left,pwm_right,rpm_left,rpm_right,target_left,target_right,cs_left,cs_right
37,51,64.61538696289062,63.07692337036133,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,52,65.0,63.07692337036133,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,52,65.0,63.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,52,64.61538696289062,63.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,52,65.38461303710938,63.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,51,64.61538696289062,64.61538696289062,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
39,51,64.61538696289062,65.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,51,65.38461303710938,65.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,51,65.76923370361328,65.76923370361328,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,51,65.76923370361328,66.15384674072266,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
39,51,65.0,66.15384674072266,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
39,50,65.0,66.92308044433594,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
39,50,65.0,66.92308044433594,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
38,51,66.15384674072266,66.53845977783203,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
40,50,65.0,67.30769348144531,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
45,46,65.0,66.53845977783203,75.78286743164062,63.622928619384766,0.00483516464009881,0.012893772684037685
52,39,65.38461303710938,66.53845977783203,80.90333557128906,58.502464294433594,0.00483516464009881,0.012893772684037685
59,33,66.15384674072266,66.15384674072266,88.1573257446289,51.24847412109375,0.00483516464009881,0.012893772684037685
68,23,66.92308044433594,65.76923370361328,95.83802032470703,43.56777572631836,0.00483516464009881,0.012893772684037685
80,0,68.46154022216797,63.46154022216797,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
78,14,72.30769348144531,59.615386962890625,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
76,16,75.76923370361328,56.5384635925293,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
77,18,76.53845977783203,54.230770111083984,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
76,19,78.84615325927734,51.92307662963867,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
75,19,81.15384674072266,50.769229888916016,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
75,20,83.0769271850586,48.846153259277344,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,20,85.0,47.69231033325195,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,20,86.15384674072266,46.92307662963867,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,21,88.46154022216797,45.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,22,89.61538696289062,43.846153259277344,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
71,22,91.92308044433594,43.46154022216797,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
71,23,91.92308044433594,42.30769348144531,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
71,24,92.69230651855469,40.769229888916016,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,23,92.30769348144531,40.769229888916016,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,23,92.69230651855469,40.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
76,24,90.76923370361328,39.230770111083984,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,24,92.69230651855469,38.46154022216797,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,25,93.46154022216797,37.69230651855469,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,25,94.61538696289062,37.30769348144531,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,25,96.53845977783203,36.5384635925293,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,25,96.53845977783203,36.5384635925293,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,26,97.69230651855469,35.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,26,98.46154022216797,35.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,27,99.23077392578125,34.615386962890625,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
71,26,100.0,34.615386962890625,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,30,99.61538696289062,31.153846740722656,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,31,100.0,30.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,31,99.61538696289062,30.0,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,31,100.3846206665039,30.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
72,31,101.15384674072266,30.38461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,30,100.76923370361328,31.538461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
73,30,100.76923370361328,31.153846740722656,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
74,31,100.76923370361328,30.76923179626465,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
0,0,100.76923370361328,31.153846740722656,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
23,15,97.30769348144531,28.461538314819336,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
31,20,89.61538696289062,23.846155166625977,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
38,23,84.23077392578125,21.538461685180664,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
43,24,80.38461303710938,21.153846740722656,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
48,23,76.92308044433594,21.923076629638672,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
51,24,75.38461303710938,21.923076629638672,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
54,24,73.84615325927734,21.923076629638672,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
56,24,73.84615325927734,22.69230842590332,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
56,25,75.0,21.923076629638672,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
58,25,75.0,22.69230842590332,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
58,26,76.53845977783203,22.307693481445312,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
59,27,76.92308044433594,21.923076629638672,107.78577423095703,31.620025634765625,0.00483516464009881,0.012893772684037685
28,58,78.46154022216797,22.307693481445312,75.78286743164062,63.622928619384766,0.00483516464009881,0.012893772684037685
21,65,76.92308044433594,26.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
24,60,73.0769271850586,32.69230651855469,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
29,58,68.84615325927734,36.5384635925293,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
31,55,66.53845977783203,40.769229888916016,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
33,54,65.0,43.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
34,53,64.23077392578125,45.0,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,52,63.46154022216797,47.30769348144531,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,51,63.46154022216797,49.615386962890625,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,50,64.23077392578125,51.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,50,63.846153259277344,51.92307662963867,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,49,63.846153259277344,53.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,48,65.0,55.769229888916016,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,49,65.0,55.769229888916016,69.70289611816406,69.70289611816406,0.00483516464009881,0.014505494385957718
35,49,65.0,56.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,48,65.0,57.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,49,65.38461303710938,57.30769348144531,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,48,66.15384674072266,58.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,48,66.53845977783203,59.615386962890625,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,47,66.53845977783203,60.38461685180664,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
34,47,67.30769348144531,61.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,47,66.92308044433594,61.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,47,66.53845977783203,61.92307662963867,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,47,66.53845977783203,61.92307662963867,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,66.15384674072266,63.07692337036133,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,66.15384674072266,62.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,66.53845977783203,63.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,48,67.30769348144531,63.07692337036133,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,47,67.30769348144531,64.23077392578125,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,67.30769348144531,64.61538696289062,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,66.92308044433594,64.61538696289062,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,47,66.53845977783203,64.61538696289062,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,66.92308044433594,65.0,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,47,66.92308044433594,65.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,67.30769348144531,65.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,67.69230651855469,65.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,46,68.0769271850586,66.53845977783203,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,47,68.0769271850586,66.15384674072266,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
36,45,67.69230651855469,67.69230651855469,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,45,67.30769348144531,67.69230651855469,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,46,67.30769348144531,66.92308044433594,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,45,66.92308044433594,68.0769271850586,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
37,46,67.30769348144531,67.69230651855469,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
35,49,68.0769271850586,66.15384674072266,67.88832092285156,71.5174789428711,0.00483516464009881,0.012893772684037685
32,53,67.30769348144531,66.53845977783203,64.47467803955078,74.93112182617188,0.00483516464009881,0.012893772684037685
27,57,66.92308044433594,67.69230651855469,58.50080490112305,80.90499877929688,0.00483516464009881,0.012893772684037685
22,63,64.61538696289062,69.23077392578125,52.953636169433594,86.45216369628906,0.00483516464009881,0.012893772684037685
0,72,63.46154022216797,71.15384674072266,42.712703704833984,96.6930923461914,0.00483516464009881,0.012893772684037685
0,78,60.76923370361328,72.30769348144531,38.018943786621094,101.38685607910156,0.00483516464009881,0.012893772684037685
0,82,56.153846740722656,76.15384674072266,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
0,80,52.30769348144531,79.23077392578125,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
0,78,48.46154022216797,83.0769271850586,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
15,76,44.230770111083984,85.76923370361328,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
16,75,42.69231033325195,87.69230651855469,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
18,74,40.769229888916016,89.23077392578125,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
18,74,39.615386962890625,90.76923370361328,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
19,74,38.846153259277344,91.53845977783203,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
19,73,38.07692337036133,93.0769271850586,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
20,73,37.30769348144531,94.23077392578125,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
21,72,36.153846740722656,95.3846206665039,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
22,72,34.615386962890625,96.15384674072266,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
22,72,34.230770111083984,96.15384674072266,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
23,72,33.46154022216797,97.30769348144531,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
24,71,32.69230651855469,98.46154022216797,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
24,71,32.69230651855469,98.84615325927734,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
24,72,31.923076629638672,98.84615325927734,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
25,71,31.153846740722656,100.0,31.620025634765625,107.78577423095703,0.0032234431710094213,0.012893772684037685
25,72,31.538461685180664,99.61538696289062,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
26,72,30.38461685180664,100.0,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
25,72,31.153846740722656,99.61538696289062,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
26,73,30.76923179626465,99.61538696289062,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
26,73,30.76923179626465,99.61538696289062,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
27,73,30.0,100.3846206665039,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
27,74,29.230770111083984,100.0,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
28,74,28.846155166625977,100.3846206665039,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
27,74,29.615385055541992,100.76923370361328,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
28,73,28.846155166625977,101.53845977783203,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
28,73,29.230770111083984,101.92308044433594,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
28,73,28.846155166625977,101.92308044433594,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,74,28.846155166625977,101.92308044433594,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
28,74,29.230770111083984,101.53845977783203,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,74,28.846155166625977,101.92308044433594,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,75,29.230770111083984,101.53845977783203,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,76,28.461538314819336,101.15384674072266,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,76,29.230770111083984,101.15384674072266,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
29,77,29.230770111083984,100.3846206665039,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
27,77,30.76923179626465,101.15384674072266,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
0,0,30.38461685180664,102.30769348144531,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
16,20,27.69230842590332,99.61538696289062,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
21,28,22.69230842590332,92.30769348144531,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
23,34,21.538461685180664,87.30769348144531,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
0,0,21.923076629638672,82.30769348144531,31.620025634765625,107.78577423095703,0.00483516464009881,0.012893772684037685
26,42,21.153846740722656,75.76923370361328,34.60530090332031,104.80049896240234,0.00483516464009881,0.012893772684037685
65,0,19.230770111083984,70.38461303710938,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
61,17,25.76923179626465,65.76923370361328,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
52,25,36.5384635925293,58.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
51,28,39.230770111083984,55.769229888916016,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,31,42.69231033325195,53.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,32,44.615386962890625,53.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,33,45.38461685180664,53.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
49,33,46.153846740722656,53.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,34,47.69231033325195,54.230770111083984,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,36,48.846153259277344,52.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
48,36,50.38461685180664,53.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
46,35,52.69231033325195,55.0,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
46,35,53.07692337036133,56.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,36,53.46154022216797,56.153846740722656,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,35,54.230770111083984,57.30769348144531,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,35,54.615386962890625,57.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,36,55.38461685180664,57.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,37,56.5384635925293,56.92307662963867,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,37,56.92307662963867,57.69231033325195,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
46,37,58.07692337036133,58.46154022216797,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
47,37,58.46154022216797,59.230770111083984,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
45,38,60.38461685180664,58.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
45,38,60.76923370361328,58.846153259277344,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
46,37,60.38461685180664,60.0,69.70289611816406,69.70289611816406,0.00483516464009881,0.012893772684037685
